id,duration,distance,calories,heart_rate,avg_altitude,max_altitude,ascent,descent,number_of_hills,distance_between_hills,number_of_intervals,average_interval_duration,longest_interval,activity_type
555,5593.0,22080.379999999997,781,164.29094827586206,625.5351772380274,,801.7998046875,799.3997802734375,9,22080.2324153674,5,1016.4,2741.0,Biking
556,6477.0,7090.0,465,131.24894003634162,832.530710332398,,439.9998779296875,452.79986572265625,3,7089.915426701721,5,536.2,1564.0,Biking
557,3642.0,317.03999999999996,609,149.54464285714286,794.9420953083676,,15.39984130859375,13.99981689453125,0,317.03999999999996,2,1060.0,1063.0,Biking
558,9259.0,26280.6,1148,143.51322165305274,814.4733639520878,,1176.0,1183.4000244140625,12,26274.399641420896,8,478.5,1006.0,Biking
559,4236.0,18095.67,873,170.15199433561483,95.45234828189997,,865.2000045776367,861.4000015258789,11,18095.57395312716,2,1925.5,3810.0,Biking
560,9926.0,42861.93,1178,156.32771269024417,929.3462173961462,,1842.2002563476562,1837.000244140625,12,42861.53360895096,9,876.6666666666666,2526.0,Biking
562,434.0,1566.06,654,134.44700460829492,727.426206952676,,83.0,40.800048828125,0,1566.06,2,175.5,257.0,Biking
563,6777.0,16896.36,617,146.0099533437014,371.04000020123567,,799.4000396728516,801.0000381469727,3,16870.29246462284,6,602.5,2812.0,Biking
564,1629.0,306.83,156,120.12389380530973,771.5929025295561,,2.20001220703125,0,0,306.83,2,650.5,1301.0,Biking
565,5929.0,30309.79,637,121.18412162162163,29.27241146238819,,365.9999977350235,370.1999980211258,1,30308.50517633241,3,1314.6666666666667,2958.0,Biking
566,11334.0,18691.2,803,130.58591549295775,851.5352111923862,,1049.2003173828125,1044.4003295898438,9,18677.981143695164,12,605.3333333333334,1823.0,Other
567,5869.0,33268.01,610,142.51774387107835,532.439909546379,,264.20001220703125,429.20001220703125,2,33253.4099520629,7,513.2857142857143,1756.0,Biking
568,940.0,5399.31,85,121.1675560298826,254.69839856973198,,34.0,34.399993896484375,0,5399.31,2,374.5,718.0,Biking
569,5814.0,21542.72,740,132.30930878777355,315.5118060284903,,826.4002685546875,817.6002807617188,7,21534.61499281206,8,431.0,1080.0,Biking
57,3600.0,12821.23,492,131.57428492085532,556.2878783417806,,593.4001159667969,586.0000915527344,2,12819.30086521163,6,435.3333333333333,1801.0,Biking
570,1877.0,372.01,201,141.90737659456462,786.9931138261318,,4.79998779296875,4.5999755859375,0,372.01,2,434.0,481.0,Biking
571,3553.0,18087.4,250,111.34721549636804,807.1789264042865,,423.39996337890625,426.199951171875,4,18084.90352626829,7,389.7142857142857,768.0,Biking
572,7639.0,25235.14,699,145.87730398899586,757.6039030812378,,1276.9998474121094,1274.9998474121094,14,25216.62033987438,9,434.8888888888889,1601.0,Biking
573,7116.0,27925.760000000006,592,137.84155993668153,329.4281163842784,,819.9999542236328,804.3999633789062,11,27911.8620401942,13,298.53846153846155,1013.0,Biking
574,9040.0,38804.52,1122,160.82624768946397,56.463955601475696,,881.3999895751476,885.3999895751476,3,38798.27525917261,7,1148.7142857142858,2583.0,Biking
575,798.0,3239.03,50,117.24710424710425,8.12040821928531,,40.80000066757202,42.200000286102295,0,3239.03,2,211.0,230.0,Biking
576,9223.0,26424.92,801,142.4805765116541,442.3047187048336,,844.39990234375,864.1999206542969,12,26251.560924998754,19,246.57894736842104,985.0,Biking
577,1824.0,73.09,182,132.12004530011325,1422.076760314734,,2.39990234375,0,0,73.09,2,329.5,481.0,Biking
578,6445.0,21533.170000000002,620,145.14973937766547,1517.9816861377778,,783.4005126953125,771.6004638671875,5,21524.888216816624,8,585.375,1453.0,Biking
579,4009.0,18157.08,460,151.33040935672514,533.0419471700568,,739.7999877929688,738.2000122070312,3,18153.222092860153,2,1190.0,2339.0,Biking
581,2951.0,16888.46,366,122.33673122663949,912.6367212517798,,263.400146484375,259.2001953125,0,16888.46,4,426.0,1151.0,Biking
583,11827.0,36441.36,1159,144.80085709288088,512.0378692130515,,1729.60009765625,1713.0000610351562,13,36414.64792411714,6,1337.0,3328.0,Biking
584,1802.0,5884.28,146,126.1091922005571,1423.1018390793654,,234.4000244140625,239.0,1,5881.944422008104,3,498.6666666666667,981.0,Biking
585,3795.0,20207.46,252,114.0471648118707,597.4393243204968,,461.0000915527344,460.0000915527344,3,20206.413137929398,6,535.8333333333334,2817.0,Biking
588,2987.0,641.1200000000001,298,134.3038942976356,844.0147669000321,,6.4000244140625,2.0,0,641.1200000000001,3,589.3333333333334,886.0,Biking
589,6845.0,21592.8,544,137.91354260089688,848.3726805001658,,576.5999145507812,466.99993896484375,5,21592.69431966044,11,367.1818181818182,1162.0,Biking
59,1882.0,8198.77,137,119.33161512027492,469.30286427571053,,78.19998168945312,79.19998168945312,0,8198.77,3,439.6666666666667,679.0,Biking
590,12256.0,43109.31,1599,130.04984190381094,662.391187740494,,1813.3999633789062,1819.7999877929688,9,43087.09068958331,11,843.8181818181819,3158.0,Biking
591,5975.0,24474.18,1250,171.88568298027758,438.19218412501,,957.9999694824219,948.199951171875,13,24464.6967802284,2,2861.0,5642.0,Biking
592,2620.0,15511.47,331,129.87461773700306,23.449675726445975,,256.60000859200954,258.00001011788845,0,15511.47,7,294.57142857142856,429.0,Biking
593,6551.0,28432.21,636,145.4632950191571,872.0677884739014,,1168.2000732421875,1165.800048828125,16,28420.63508056034,10,328.6,735.0,Biking
594,1392.0,7192.11,157,123.17196531791907,617.6818376638354,,145.199951171875,144.39996337890625,0,7192.11,2,559.5,1075.0,Biking
595,2723.0,7331.48,304,146.88354620586026,723.1974463917813,,215.60009765625,215.0001220703125,2,7330.16743987978,4,456.25,1166.0,Biking
596,6238.0,33017.81,1225,166.84610452067972,101.20634713274562,,1127.3999786376953,1123.9999771118164,16,33017.67031566753,8,609.5,1016.0,Biking
597,3706.0,15544.67,258,115.7731843575419,254.13652013128768,,327.8000030517578,328.6000061035156,1,15544.289653379907,6,366.0,922.0,Biking
598,7988.0,29682.34,1099,142.37690959178562,855.8819390511367,,1195.0001831054688,1195.400146484375,15,29666.084865955418,10,486.2,1259.0,Biking
599,2398.0,13228.02,241,126.92367788461539,642.146204098498,,433.99993896484375,429.39996337890625,2,13225.697058967058,6,296.0,1115.0,Biking
6,3144.0,16906.94,354,124.54661558109834,275.7906521553076,,197.5999755859375,173.79998779296875,0,16906.94,2,1059.0,1801.0,Biking
600,7941.0,34623.76,698,139.48800505050505,889.8870964050293,,1366.2000732421875,1365.0000610351562,17,34598.35036052634,13,310.61538461538464,1260.0,Biking
601,6099.0,19966.839999999997,652,149.70144167758846,827.9088855828402,,1033.5999755859375,1028.0,11,19950.602548359075,12,381.0,981.0,Biking
602,12155.0,16434.95,873,123.12574271106813,689.1490951354651,,1443.7999877929688,1448.4000244140625,5,16424.754034062742,7,884.8571428571429,3481.0,Other
603,10578.0,33850.49,769,136.8242245199409,823.1762177239458,,1530.7999877929688,1517.4000244140625,14,33826.98977866587,11,562.3636363636364,1580.0,Biking
604,8269.0,56799.079999999994,690,132.91245581201912,566.1152206803237,,993.6001281738281,992.0001525878906,5,56786.82327006635,11,588.0,3096.0,Biking
606,122.0,379.85,10,111.37142857142857,745.3799987792969,,19.800048828125,6.4000244140625,0,379.85,1,83.0,83.0,Biking
607,3249.0,16314.079999999998,292,132.9287037037037,282.5618246374327,,493.4000244140625,482.00001525878906,4,16312.669434725345,5,297.8,610.0,Biking
609,8620.0,27992.190000000002,1098,147.73005282179594,215.5866278064294,,1042.7998352050781,1074.3998413085938,15,27970.66487102622,6,760.6666666666666,1423.0,Biking
61,10391.0,42042.7,863,130.00522092236295,651.3525282516708,,1581.4001159667969,1576.6001281738281,14,42028.068802162954,15,523.2666666666667,1713.0,Biking
610,3420.0,7364.52,199,121.07686781609195,185.39971257830726,,337.79998779296875,287.1999816894531,3,7357.0106648377705,4,394.25,865.0,Biking
611,4048.0,15667.17,557,131.65925376822338,977.9908615040703,,593.7998046875,594.7998046875,4,15651.448809225913,5,555.0,1456.0,Biking
613,5363.0,34006.31,799,125.00710413161339,593.4200223656753,,649.1998596191406,650.7998352050781,2,34005.59586489353,5,909.0,2540.0,Biking
614,7611.0,33554.72,623,136.97896074555211,436.2300757359933,,1020.9998321533203,1012.9998321533203,6,33548.2295992593,9,419.6666666666667,2010.0,Biking
615,2316.0,9181.11,367,174.92311033883578,727.9000002598369,,657.8000183105469,17.800048828125,1,9180.763399384234,2,872.0,1744.0,Biking
616,9396.0,35681.55,1162,143.1193070385705,107.45912059597934,,1224.6000366210938,1205.6000366210938,19,35672.497905894386,16,378.25,1276.0,Biking
617,2187.0,9511.5,130,120.16181818181818,453.2138175270774,,83.39999389648438,77.5999755859375,0,9511.5,3,385.6666666666667,761.0,Biking
618,5312.0,19636.22,459,131.465491088358,788.2605741387554,,826.1998901367188,830.7999267578125,8,19623.234219481747,11,361.54545454545456,1090.0,Biking
619,6255.0,41000.200000000004,629,144.36153646509214,624.6447904516589,,890.2000732421875,879.4000854492188,7,40991.679163986206,7,531.2857142857143,1631.0,Biking
62,5400.0,28455.37,635,138.24679427615686,29.906371927053186,,380.20003893971443,372.2000393271446,2,28453.915639479077,9,337.22222222222223,911.0,Biking
620,2532.0,5822.02,209,142.2020512820513,1455.539178059896,,252.6002197265625,254.6002197265625,2,5819.398304031465,3,556.3333333333334,1332.0,Biking
