id,duration,distance,calories,heart_rate,avg_altitude,max_altitude,ascent,descent,number_of_hills,distance_between_hills,number_of_intervals,average_interval_duration,longest_interval,activity_type
354,6577.0,48656.7,873,152.23088455772114,151.85437350675858,,247.79998016357422,265.7999801635742,2,48654.583637786505,4,870.0,3208.0,Biking
355,8161.0,72009.95999999999,1166,148.93747587803938,214.7091743825532,,88.20001220703125,91.40000915527344,0,72009.95999999999,5,924.8,3040.0,Biking
358,9128.0,54474.32,1024,142.6832229580574,149.25386405254304,,282.39998626708984,391.99999237060547,2,54466.334521808385,12,283.0833333333333,767.0,Biking
359,9406.0,35210.78,719,132.0268364011698,389.98200552766633,,267.8000793457031,282.8000793457031,0,35210.78,9,311.44444444444446,1839.0,Biking
36,4625.0,21565.73,387,134.30537974683546,399.16657964972,,89.39999389648438,68.60000610351562,0,21565.73,2,691.5,1030.0,Biking
361,10852.0,74286.28,1348,134.23190602500947,249.60121275359774,,1284.9999678581953,686.9999802559614,9,74269.41703196272,10,659.8,2145.0,Biking
363,237.0,103.77,447,124.36363636363636,193.00909077037466,,0.1999969482421875,0,0,103.77,2,102.5,200.0,Biking
365,11940.0,62422.76,1099,135.15260684716938,271.9416870506425,,810.7999114990234,811.1999053955078,9,62361.02050157449,15,201.86666666666667,405.0,Biking
366,11427.0,94170.42,1399,143.15376763177431,253.78517686302328,,685.60009765625,684.60009765625,5,94162.76849824644,11,507.90909090909093,1289.0,Biking
367,6645.0,47481.57,884,149.32588662384808,155.63038247073038,,742.6000289916992,729.2000198364258,5,47469.22756302213,5,555.8,2062.0,Biking
368,10169.0,78672.87,1318,147.1648667279412,183.73965901136398,,96.80001831054688,92.60000610351562,0,78672.87,12,473.9166666666667,1517.0,Biking
37,16449.0,110785.28,1873,143.32034037880868,213.506011573358,,729.0003204345703,727.4003143310547,0,110785.28,4,3121.0,11398.0,Biking
370,10472.0,38741.94,794,136.66829865361078,535.5403282566934,,534.5999145507812,532.1998901367188,4,38737.60293400187,10,368.3,2677.0,Biking
371,4322.0,35489.81,582,132.04434641281634,165.13916600893623,,17.20001220703125,20.800003051757812,0,35489.81,2,1864.0,3720.0,Biking
372,12503.0,89684.34,1468,139.98647792098035,191.028904023242,,698.7999801635742,699.7999801635742,7,89646.14822789519,12,500.25,1088.0,Biking
373,38601.0,147002.95,2368,146.00192238375587,282.42100221853224,,1321.7999725341797,1391.7999725341797,8,146985.06594783277,15,690.4666666666667,1307.0,Biking
374,14816.0,101020.2,1771,145.4927734375,266.9838673710823,,692.4000854492188,663.2000732421875,5,100978.03038110332,13,603.0,2043.0,Biking
376,7317.0,56142.58,957,133.21922511034822,194.08003925587278,,357.400146484375,355.20013427734375,0,56142.58,2,2653.5,5298.0,Biking
379,10074.0,62770.82,1074,138.84881355932202,192.09654249805516,,238.00001525878906,228.00001525878906,0,62770.82,7,532.1428571428571,1410.0,Biking
38,1202.0,1794.99,198,146.44764795144158,405.4691954454992,,159.19998168945312,144.99996948242188,1,1793.0365124669033,2,323.0,640.0,Biking
380,8285.0,66618.11,1047,140.24572434607646,466.36951717092717,,727.4000091552734,739.2000122070312,3,66545.5802777151,10,419.7,2145.0,Biking
381,10703.0,88170.27999999998,1408,144.5958495214631,195.81180667145202,,391.3999786376953,405.1999816894531,5,88164.20208512635,9,790.7777777777778,2064.0,Biking
382,1896.0,15409.57,331,145.397504456328,185.08841369411311,,75.80006408691406,60.80006408691406,0,15409.57,2,585.5,694.0,Biking
384,14526.0,122999.2,1857,143.6436032246758,290.6498283581445,,927.5999450683594,923.9999542236328,7,122837.53905992558,14,694.6428571428571,3770.0,Biking
389,5266.0,29324.97,640,134.62799436355095,116.42170069933273,,325.40001678466797,316.80001068115234,5,29304.151626924577,9,138.55555555555554,201.0,Biking
39,4044.0,14543.41,347,182.4281805745554,108.3160054615193,,116.60005950927734,128.60005950927734,0,14543.41,3,1144.6666666666667,3334.0,Biking
390,8445.0,62914.98,1452,153.83155279503106,239.61520504400596,,859.9999084472656,877.39990234375,6,62911.31097958886,8,750.75,2115.0,Biking
391,4885.0,34117.95,668,139.4998147462023,97.86854404082405,,485.80005145072937,483.00004839897156,3,34104.75050400838,9,299.77777777777777,822.0,Biking
392,10243.0,65944.51,1097,141.44001208824417,223.33315154669614,,477.19996643066406,475.19996643066406,4,65914.33415252059,6,453.6666666666667,1769.0,Biking
393,9322.0,73651.37,1308,146.16274910577414,260.8430248605517,,605.8000030517578,605.6000061035156,5,73630.17479657472,8,711.625,2436.0,Biking
394,21467.0,142150.72,2609,141.39813103306633,106.32863014123907,,2707.2000882327557,2696.6000888049603,30,142128.45632910615,22,569.0454545454545,1421.0,Biking
398,11239.0,75625.92,1480,149.70242085661081,204.98331593774552,,212.9999542236328,212.9999542236328,0,75625.92,8,630.875,2044.0,Biking
4,8613.0,58791.31,1231,156.03128258602712,49.412617258781935,,44.39999771118164,42.59999465942383,0,58791.31,3,887.0,2392.0,Biking
40,6414.0,49925.43,766,131.0526645768025,207.63796140616964,,80.80000305175781,81.60000610351562,0,49925.43,3,1974.6666666666667,3700.0,Biking
400,11791.0,83480.98000000001,1293,138.43773896868865,154.43734318827222,,374.7999801635742,368.59998321533203,5,83444.73172774166,9,885.3333333333334,4474.0,Biking
401,8888.0,67925.48,1341,149.21261261261262,71.00729725910938,,1207.799960821867,1072.3999612033367,9,67918.60589537928,14,380.0,1655.0,Biking
402,6926.0,76117.92,1500,174.80221653878942,193.09982980791565,,329.8001403808594,329.0001525878906,0,76117.92,4,1412.0,4177.0,Biking
403,190336.0,117130.55,1818,149.4795081967213,247.4478141939519,,1313.5999450683594,1365.199935913086,10,117108.10404483772,13,594.0,2464.0,Biking
405,4546.0,29624.18,652,137.21522309711287,190.23317533878517,,292.6000061035156,292.6000061035156,4,29605.69341502663,7,375.0,1088.0,Biking
406,3415.0,63.77,305,152.89495798319328,196.7310925651999,,0,4.1999969482421875,0,63.77,4,130.0,373.0,Biking
407,6002.0,58046.39,1395,180.15683269476372,286.69404859287073,,946.8000030517578,937.3999938964844,14,58017.58347977633,6,756.6666666666666,1361.0,Biking
408,10997.0,77432.64,1447,145.20307167235495,422.4477304962178,,773.9999389648438,764.199951171875,5,77366.85815124927,10,539.0,1445.0,Biking
411,16718.0,111773.42,1926,142.70741346415917,264.69378563544836,,1359.8000183105469,1333.000015258789,9,111747.76002143255,13,493.7692307692308,1588.0,Biking
415,14098.0,99560.48,1710,143.02688356164384,222.55513723974357,,1094.400131225586,1087.2001342773438,8,99476.05199866515,9,659.1111111111111,2020.0,Biking
417,9549.0,65946.67,1137,157.03765156349712,382.3165282781163,,1008.3999633789062,1044.3999633789062,4,65902.81661414853,10,474.6,3050.0,Biking
418,4217.0,495.32,736,150.8314606741573,194.0533674094709,,4.0,10.599990844726562,0,495.32,4,613.0,633.0,Biking
419,17776.0,106038.62,2275,148.03071126840965,170.1347871336957,,2833.4000813812017,2823.600082144141,36,106013.1926898917,15,701.3333333333334,2444.0,Biking
42,12833.0,96058.42,1940,163.2816884373488,300.86267528893814,,1957.4000549316406,1955.0000610351562,30,95970.3185678595,18,430.8888888888889,1223.0,Biking
422,16237.0,123054.92,2120,147.23568982387476,80.95748529610371,,1528.6000181436539,1530.4000183343887,12,123033.6263235178,18,514.7222222222222,1691.0,Biking
423,4022.0,34688.44,593,138.84083561303157,238.68868590124623,,12.400009155273438,14.400009155273438,0,34688.44,3,1110.0,2063.0,Biking
424,7665.0,56247.26,919,136.0978947368421,173.8579982958342,,47.99998474121094,49.59999084472656,0,56247.26,4,962.75,1806.0,Biking
425,7292.0,65911.54000000001,1205,147.27282773863794,137.8425000172622,,63.20001220703125,55.00001525878906,0,65911.54000000001,5,713.4,2267.0,Biking
426,4370.0,14407.69,909,174.30851063829786,290.1720567419174,,115.00006103515625,113.00006103515625,0,14407.69,2,1615.5,3188.0,Biking
427,8326.0,92225.04,1573,165.21591610117213,632.178243365279,,886.6004028320312,879.200439453125,9,92199.35334763704,9,664.0,1729.0,Biking
428,4436.0,35786.52,731,146.38975501113586,166.62880551027385,,70.0,68.39999389648438,0,35786.52,5,463.6,2097.0,Biking
43,178173.0,168759.87,2939,146.68,419.18752897246895,,1553.4001159667969,1582.600112915039,7,168560.13696320925,16,492.9375,3150.0,Biking
430,4515.0,38986.38,935,162.02317380352645,208.91697742068197,,456.6001434326172,455.6001434326172,3,38980.99276368984,4,896.25,1238.0,Biking
432,3006.0,19206.53,411,172.8150105708245,400.8566604194883,,80.79995727539062,65.99993896484375,0,19206.53,1,1369.0,1369.0,Biking
435,5802.0,48884.91,989,153.1409466830899,191.5486534584498,,160.20001220703125,165.20001220703125,1,48880.433409008656,4,1194.75,2261.0,Biking
438,7817.0,61166.83,1203,152.28369296073575,200.10718057886805,,416.6000061035156,347.40000915527344,3,61152.1058663874,9,454.1111111111111,1339.0,Biking
439,6775.0,41214.85,1008,148.2922341696535,724.2279565590114,,1417.8002319335938,1417.8002319335938,26,41166.88246182528,3,1300.6666666666667,3761.0,Biking
44,4361.0,31872.069999999996,654,143.08230088495574,52.73734520431113,,64.60000228881836,70.00000381469727,0,31872.069999999996,6,208.0,242.0,Biking
440,13796.0,120467.87000000001,2095,155.26582744405184,226.55973140707567,,564.8000030517578,554.2000122070312,5,120454.32360453618,7,1500.857142857143,4047.0,Biking
441,2674.0,19477.07,375,127.46542056074766,175.45906269394348,,8.79998779296875,10.399993896484375,0,19477.07,2,1170.5,2336.0,Biking
443,11897.0,74614.06,1429,150.5677517032551,229.22704620839298,,505.3999786376953,436.1999816894531,3,74589.71434963537,9,767.1111111111111,1937.0,Biking
444,7844.0,74299.21,1117,144.40983606557376,172.61861237955415,,77.80000305175781,76.0,0,74299.21,3,2426.6666666666665,4012.0,Biking
445,7829.0,44381.91,917,152.57699115044247,194.87693210478025,,62.99998474121094,67.99998474121094,0,44381.91,5,443.6,1195.0,Biking
446,12444.0,102729.55,1386,131.4868317438096,181.93222556972412,,449.0000686645508,443.60005950927734,3,102715.68476764725,8,897.375,1491.0,Biking
448,4354.0,31820.98,659,146.4513018322083,169.8405000103589,,16.79998779296875,20.0,0,31820.98,8,189.875,280.0,Biking
449,6469.0,47487.509999999995,763,151.0264064293915,192.81572905583167,,283.20021057128906,299.40020751953125,0,47487.509999999995,4,599.75,1089.0,Biking
45,7666.0,55820.33,985,146.58924010217115,208.99310326363087,,120.19996643066406,123.79997253417969,0,55820.33,5,902.8,3006.0,Biking
450,15235.0,110423.66,1753,144.86188914122297,206.5321227816913,,490.99998474121094,484.99998474121094,7,110387.63612809892,13,547.8461538461538,1645.0,Biking
454,7514.0,58893.4,985,149.27701882210079,187.12534983576467,,101.00001525878906,103.80001831054688,0,58893.4,7,461.14285714285717,1827.0,Biking
456,12028.0,79433.9,1424,144.8051635111876,83.72433760047164,,265.200008392334,264.4000129699707,2,79424.15867842261,4,1766.75,2622.0,Biking
457,7933.0,62185.12,1077,145.23689396925502,203.55837676484705,,265.40000915527344,269.6000061035156,1,62173.75915686365,4,997.5,2674.0,Biking
458,11449.0,99251.4,1747,153.74145829356746,180.46079573346032,,515.1999816894531,515.3999786376953,6,99236.94913772993,3,1920.6666666666667,5686.0,Biking
459,4324.0,42159.8,687,150.78916967509025,183.4791342724962,,91.60003662109375,87.00003051757812,0,42159.8,5,443.8,769.0,Biking
46,1211.0,14887.88,298,177.98048780487804,229.97316998737614,,4.5999908447265625,0,0,14887.88,2,556.0,1032.0,Biking
461,5104.0,47550.009999999995,833,149.28997449480087,158.102373251523,,39.79998779296875,34.79998779296875,0,47550.009999999995,4,804.0,1454.0,Biking
462,13807.0,102740.2,1775,142.04204347136283,43.74948436977862,,1076.5999906510115,1086.5999902933836,9,102727.31789208253,11,940.1818181818181,4083.0,Biking
48,3876.0,1651.84,591,139.8479594558549,139.09964715769908,,0,2.8000030517578125,0,1651.84,4,851.0,1090.0,Biking
49,21015.0,195303.65000000002,2412,153.16024096385541,494.4223736002359,,1312.9997253417969,1301.1997375488281,11,195283.5543779896,12,1057.6666666666667,2607.0,Biking
5,7882.0,45979.42,909,147.8058361391695,133.1136934256848,,112.39997863769531,116.99998474121094,0,45979.42,7,482.14285714285717,1320.0,Biking
50,17842.0,106559.32,1873,148.58530032623298,230.41170613419368,,716.4000396728516,691.0000457763672,4,106531.07944680234,11,585.2727272727273,2775.0,Biking
51,22414.0,143280.67,2549,147.69311879076005,127.62097367501754,,1171.599983215332,1059.999984741211,10,143265.01450903402,11,1034.2727272727273,6384.0,Biking
54,17736.0,130268.31000000001,2311,151.3283193703986,203.2037829960564,,826.5999755859375,824.7999725341797,6,130235.0345525544,17,554.0,1816.0,Biking
55,12844.0,76827.99,1448,147.74709591769002,169.70158126008948,,292.00000762939453,214.00000762939453,3,76808.01087557552,8,875.125,3391.0,Biking
56,4669.0,31804.47,612,132.61766689143627,202.04234678200268,,306.20001220703125,242.20001220703125,1,31804.12842138912,3,1334.3333333333333,2986.0,Biking
58,7607.0,61223.380000000005,1138,149.77653263019116,151.83533259513115,,463.40000915527344,459.60001373291016,3,61204.48312520222,8,422.5,1043.0,Biking
59,12523.0,91702.6,1770,150.04706523714339,204.34868276749614,,1026.8000030517578,1015.5999908447266,11,91616.90022647583,10,556.2,1572.0,Biking
6,15994.0,115926.8,2275,154.6588226276253,211.11805981594088,,728.5999908447266,724.5999908447266,8,115905.08645400313,4,2357.75,6487.0,Biking
60,2969.0,2688.17,468,157.07033248081842,182.77979467835877,,63.59999084472656,67.19999694824219,0,2688.17,4,287.0,1045.0,Biking
65,1940.0,17082.16,437,183.41318681318683,172.62505478631883,,297.1999816894531,300.3999786376953,0,17082.16,4,364.25,1044.0,Biking
68,8208.0,54576.15,1305,168.11143628995947,321.4316524246264,,1262.0000457763672,1229.800033569336,9,54546.68568529869,6,807.0,2520.0,Biking
7,12598.0,101367.94,1632,143.47263157894736,102.57664911972849,,258.2000045776367,255.00000762939453,0,101367.94,6,1598.5,3047.0,Biking
70,8472.0,72653.47,1329,152.3686951754386,241.86178723971048,,577.2000122070312,577.4000244140625,5,72642.21223350827,8,602.375,1688.0,Biking
71,6711.0,63623.86,1010,149.225,225.01880129511486,,234.39993286132812,218.5999298095703,0,63623.86,6,767.5,1867.0,Biking
73,6215.0,51928.9,899,154.17855750487328,266.75352839122274,,445.4000701904297,439.60008239746094,3,51920.07460270825,7,431.7142857142857,1668.0,Biking
74,7913.0,42592.71,784,137.24564564564565,177.42402546284077,,56.20002746582031,54.20002746582031,0,42592.71,6,577.0,1500.0,Biking
76,4013.0,43789.31,862,167.80023432923258,186.65143484641882,,180.19998168945312,184.99998474121094,0,43789.31,7,378.0,1004.0,Biking
78,8281.0,53024.44,848,130.8589850249584,173.01711122128808,,50.60002136230469,33.20001220703125,0,53024.44,4,955.5,1815.0,Biking
79,7740.0,46095.81,1077,153.30965824665677,247.5177418361624,,723.1999816894531,669.1999816894531,8,46040.96768593325,9,302.0,847.0,Biking
8,9063.0,89770.95,1265,154.09387065637065,218.34128736805272,,321.1999969482422,325.0,4,89739.9380970624,5,1019.2,3101.0,Biking
81,9358.0,69043.13,1247,143.1289517470882,236.67886862434815,,600.0000152587891,604.4000091552734,3,69031.60623653409,6,1248.0,3383.0,Biking
82,8427.0,64370.87,1119,141.83525136281042,203.8950940830501,,428.79998779296875,427.99998474121094,4,64365.77506741943,8,789.875,3125.0,Biking
83,86129.0,123967.7,2236,149.95839949190218,257.35477940064834,,1684.8004302978516,1620.200424194336,11,123946.42618787424,11,805.0,2121.0,Biking
84,3748.0,19467.08,443,146.0503875968992,184.16795857747397,,122.80000305175781,126.59999084472656,0,19467.08,2,638.0,1170.0,Biking
85,13378.0,83800.28,1430,136.98026250863515,184.6941276255899,,373.6000061035156,314.00000762939453,3,83777.63599369036,6,1562.0,3913.0,Biking
86,14936.0,113967.52,1744,138.8361842105263,156.26251391472175,,695.0,697.3999938964844,6,113935.77236295523,12,878.8333333333334,4217.0,Biking
87,7524.0,68673.86,868,132.83552631578948,251.61586249502082,,263.59991455078125,260.9999084472656,1,68671.2952509031,6,939.6666666666666,2439.0,Biking
89,5516.0,51999.65,1001,150.14147851420248,194.51285651610527,,172.99998474121094,172.79998779296875,1,51996.692934143386,4,919.25,1881.0,Biking
90,6493.0,49116.16,884,137.8191252779837,208.14944461401168,,418.0000305175781,420.6000213623047,4,49099.362197237984,7,620.0,1984.0,Biking
91,11802.0,92420.43,1572,154.32002482416218,242.27488720017521,,474.9999694824219,463.9999694824219,5,92403.1980596238,3,1748.0,2503.0,Biking
92,125.0,5.16,520,118.17647058823529,193.0,,0,0,0,5.16,1,50.0,50.0,Biking
97,2346.0,18479.34,400,145.08516886930983,150.4602057279119,,48.39997863769531,44.5999755859375,0,18479.34,3,316.3333333333333,569.0,Biking
98,5910.0,57673.8,1052,165.88505747126436,244.7385089098577,,564.8000183105469,573.0000152587891,5,57668.67094309655,3,1457.0,4126.0,Biking
99,5073.0,45170.86,680,138.53600476096014,190.61440220344542,,67.80001831054688,69.40000915527344,0,45170.86,2,1842.0,3613.0,Biking
